product_id,product_name,plant,week_no,material_id,material_name,cumulative_unit_usage,finished_good_demand,material_gross_demand,product_lifecycle
P010,车载电源-J,华南工厂,5,M0054,散热件-054,1.0,1548,1548,SOP
P010,车载电源-J,华南工厂,6,M0054,散热件-054,1.0,1525,1525,SOP
P010,车载电源-J,华南工厂,7,M0054,散热件-054,1.0,1532,1532,SOP
P010,车载电源-J,华南工厂,8,M0054,散热件-054,1.0,1767,1767,SOP
P010,车载电源-J,华南工厂,9,M0054,散热件-054,1.0,1077,1077,SOP
P010,车载电源-J,华南工厂,10,M0054,散热件-054,1.0,1294,1294,SOP
P010,车载电源-J,华南工厂,11,M0054,散热件-054,1.0,1181,1181,SOP
P010,车载电源-J,华南工厂,12,M0054,散热件-054,1.0,1378,1378,SOP
P010,车载电源-J,华南工厂,1,M0057,控制线缆-057,2.0,1740,3480,SOP
P010,车载电源-J,华南工厂,2,M0057,控制线缆-057,2.0,1865,3730,SOP
P010,车载电源-J,华南工厂,3,M0057,控制线缆-057,2.0,1483,2966,SOP
P010,车载电源-J,华南工厂,4,M0057,控制线缆-057,2.0,1603,3206,SOP
P010,车载电源-J,华南工厂,5,M0057,控制线缆-057,2.0,1548,3096,SOP
P010,车载电源-J,华南工厂,6,M0057,控制线缆-057,2.0,1525,3050,SOP
P010,车载电源-J,华南工厂,7,M0057,控制线缆-057,2.0,1532,3064,SOP
P010,车载电源-J,华南工厂,8,M0057,控制线缆-057,2.0,1767,3534,SOP
P010,车载电源-J,华南工厂,9,M0057,控制线缆-057,2.0,1077,2154,SOP
P010,车载电源-J,华南工厂,10,M0057,控制线缆-057,2.0,1294,2588,SOP
P010,车载电源-J,华南工厂,11,M0057,控制线缆-057,2.0,1181,2362,SOP
P010,车载电源-J,华南工厂,12,M0057,控制线缆-057,2.0,1378,2756,SOP
P010,车载电源-J,华南工厂,1,M0058,壳体-058,2.0,1740,3480,SOP
P010,车载电源-J,华南工厂,2,M0058,壳体-058,2.0,1865,3730,SOP
P010,车载电源-J,华南工厂,3,M0058,壳体-058,2.0,1483,2966,SOP
P010,车载电源-J,华南工厂,4,M0058,壳体-058,2.0,1603,3206,SOP
P010,车载电源-J,华南工厂,5,M0058,壳体-058,2.0,1548,3096,SOP
P010,车载电源-J,华南工厂,6,M0058,壳体-058,2.0,1525,3050,SOP
P010,车载电源-J,华南工厂,7,M0058,壳体-058,2.0,1532,3064,SOP
P010,车载电源-J,华南工厂,8,M0058,壳体-058,2.0,1767,3534,SOP
P010,车载电源-J,华南工厂,9,M0058,壳体-058,2.0,1077,2154,SOP
P010,车载电源-J,华南工厂,10,M0058,壳体-058,2.0,1294,2588,SOP
P010,车载电源-J,华南工厂,11,M0058,壳体-058,2.0,1181,2362,SOP
P010,车载电源-J,华南工厂,12,M0058,壳体-058,2.0,1378,2756,SOP
P010,车载电源-J,华南工厂,1,M0063,支架-063,4.0,1740,6960,SOP
P010,车载电源-J,华南工厂,2,M0063,支架-063,4.0,1865,7460,SOP
P010,车载电源-J,华南工厂,3,M0063,支架-063,4.0,1483,5932,SOP
P010,车载电源-J,华南工厂,4,M0063,支架-063,4.0,1603,6412,SOP
P010,车载电源-J,华南工厂,5,M0063,支架-063,4.0,1548,6192,SOP
P010,车载电源-J,华南工厂,6,M0063,支架-063,4.0,1525,6100,SOP
P010,车载电源-J,华南工厂,7,M0063,支架-063,4.0,1532,6128,SOP
P010,车载电源-J,华南工厂,8,M0063,支架-063,4.0,1767,7068,SOP
P010,车载电源-J,华南工厂,9,M0063,支架-063,4.0,1077,4308,SOP
P010,车载电源-J,华南工厂,10,M0063,支架-063,4.0,1294,5176,SOP
P010,车载电源-J,华南工厂,11,M0063,支架-063,4.0,1181,4724,SOP
P010,车载电源-J,华南工厂,12,M0063,支架-063,4.0,1378,5512,SOP
P010,车载电源-J,华南工厂,1,M0072,控制线缆-072,4.0,1740,6960,SOP
P010,车载电源-J,华南工厂,2,M0072,控制线缆-072,4.0,1865,7460,SOP
P010,车载电源-J,华南工厂,3,M0072,控制线缆-072,4.0,1483,5932,SOP
P010,车载电源-J,华南工厂,4,M0072,控制线缆-072,4.0,1603,6412,SOP
P010,车载电源-J,华南工厂,5,M0072,控制线缆-072,4.0,1548,6192,SOP
P010,车载电源-J,华南工厂,6,M0072,控制线缆-072,4.0,1525,6100,SOP
P010,车载电源-J,华南工厂,7,M0072,控制线缆-072,4.0,1532,6128,SOP
P010,车载电源-J,华南工厂,8,M0072,控制线缆-072,4.0,1767,7068,SOP
P010,车载电源-J,华南工厂,9,M0072,控制线缆-072,4.0,1077,4308,SOP
P010,车载电源-J,华南工厂,10,M0072,控制线缆-072,4.0,1294,5176,SOP
P010,车载电源-J,华南工厂,11,M0072,控制线缆-072,4.0,1181,4724,SOP
P010,车载电源-J,华南工厂,12,M0072,控制线缆-072,4.0,1378,5512,SOP
P011,域控制器-K,华东工厂,1,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0001,控制板-001,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0002,信号线束-002,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0004,铜排-004,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0005,变压器-005,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0010,电感-010,8.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0011,控制板-011,4.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0021,控制板-021,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0031,控制板-031,2.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0032,信号线束-032,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0046,控制板-046,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0061,控制板-061,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0062,信号线束-062,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0065,变压器-065,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,1,M0066,控制板-066,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,2,M0066,控制板-066,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,3,M0066,控制板-066,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,4,M0066,控制板-066,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,5,M0066,控制板-066,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,6,M0066,控制板-066,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,7,M0066,控制板-066,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,8,M0066,控制板-066,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,9,M0066,控制板-066,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,10,M0066,控制板-066,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,11,M0066,控制板-066,1.0,0,0,EOM预警
P011,域控制器-K,华东工厂,12,M0066,控制板-066,1.0,0,0,EOM预警
P012,充电模块-L,华南工厂,1,M0007,高压线束-007,8.0,428,3424,Pilot
P012,充电模块-L,华南工厂,2,M0007,高压线束-007,8.0,433,3464,Pilot
P012,充电模块-L,华南工厂,3,M0007,高压线束-007,8.0,385,3080,Pilot
P012,充电模块-L,华南工厂,4,M0007,高压线束-007,8.0,415,3320,Pilot
P012,充电模块-L,华南工厂,5,M0007,高压线束-007,8.0,641,5128,Pilot
P012,充电模块-L,华南工厂,6,M0007,高压线束-007,8.0,726,5808,Pilot
P012,充电模块-L,华南工厂,7,M0007,高压线束-007,8.0,664,5312,Pilot
P012,充电模块-L,华南工厂,8,M0007,高压线束-007,8.0,689,5512,Pilot
P012,充电模块-L,华南工厂,9,M0007,高压线束-007,8.0,67,536,Pilot
P012,充电模块-L,华南工厂,10,M0007,高压线束-007,8.0,77,616,Pilot
P012,充电模块-L,华南工厂,11,M0007,高压线束-007,8.0,73,584,Pilot
P012,充电模块-L,华南工厂,12,M0007,高压线束-007,8.0,93,744,Pilot
P012,充电模块-L,华南工厂,1,M0008,盖板-008,2.0,428,856,Pilot
P012,充电模块-L,华南工厂,2,M0008,盖板-008,2.0,433,866,Pilot
P012,充电模块-L,华南工厂,3,M0008,盖板-008,2.0,385,770,Pilot
P012,充电模块-L,华南工厂,4,M0008,盖板-008,2.0,415,830,Pilot
P012,充电模块-L,华南工厂,5,M0008,盖板-008,2.0,641,1282,Pilot
P012,充电模块-L,华南工厂,6,M0008,盖板-008,2.0,726,1452,Pilot
P012,充电模块-L,华南工厂,7,M0008,盖板-008,2.0,664,1328,Pilot
P012,充电模块-L,华南工厂,8,M0008,盖板-008,2.0,689,1378,Pilot
P012,充电模块-L,华南工厂,9,M0008,盖板-008,2.0,67,134,Pilot
P012,充电模块-L,华南工厂,10,M0008,盖板-008,2.0,77,154,Pilot
P012,充电模块-L,华南工厂,11,M0008,盖板-008,2.0,73,146,Pilot
P012,充电模块-L,华南工厂,12,M0008,盖板-008,2.0,93,186,Pilot
P012,充电模块-L,华南工厂,1,M0010,电感-010,9.0,428,3852,Pilot
P012,充电模块-L,华南工厂,2,M0010,电感-010,9.0,433,3897,Pilot
P012,充电模块-L,华南工厂,3,M0010,电感-010,9.0,385,3465,Pilot
P012,充电模块-L,华南工厂,4,M0010,电感-010,9.0,415,3735,Pilot
P012,充电模块-L,华南工厂,5,M0010,电感-010,9.0,641,5769,Pilot
P012,充电模块-L,华南工厂,6,M0010,电感-010,9.0,726,6534,Pilot
P012,充电模块-L,华南工厂,7,M0010,电感-010,9.0,664,5976,Pilot
P012,充电模块-L,华南工厂,8,M0010,电感-010,9.0,689,6201,Pilot
P012,充电模块-L,华南工厂,9,M0010,电感-010,9.0,67,603,Pilot
P012,充电模块-L,华南工厂,10,M0010,电感-010,9.0,77,693,Pilot
P012,充电模块-L,华南工厂,11,M0010,电感-010,9.0,73,657,Pilot
P012,充电模块-L,华南工厂,12,M0010,电感-010,9.0,93,837,Pilot
P012,充电模块-L,华南工厂,1,M0011,控制板-011,5.0,428,2140,Pilot
P012,充电模块-L,华南工厂,2,M0011,控制板-011,5.0,433,2165,Pilot
P012,充电模块-L,华南工厂,3,M0011,控制板-011,5.0,385,1925,Pilot
P012,充电模块-L,华南工厂,4,M0011,控制板-011,5.0,415,2075,Pilot
P012,充电模块-L,华南工厂,5,M0011,控制板-011,5.0,641,3205,Pilot
P012,充电模块-L,华南工厂,6,M0011,控制板-011,5.0,726,3630,Pilot
P012,充电模块-L,华南工厂,7,M0011,控制板-011,5.0,664,3320,Pilot
P012,充电模块-L,华南工厂,8,M0011,控制板-011,5.0,689,3445,Pilot
P012,充电模块-L,华南工厂,9,M0011,控制板-011,5.0,67,335,Pilot
P012,充电模块-L,华南工厂,10,M0011,控制板-011,5.0,77,385,Pilot
P012,充电模块-L,华南工厂,11,M0011,控制板-011,5.0,73,365,Pilot
P012,充电模块-L,华南工厂,12,M0011,控制板-011,5.0,93,465,Pilot
P012,充电模块-L,华南工厂,1,M0018,支架-018,1.0,428,428,Pilot
P012,充电模块-L,华南工厂,2,M0018,支架-018,1.0,433,433,Pilot
P012,充电模块-L,华南工厂,3,M0018,支架-018,1.0,385,385,Pilot
P012,充电模块-L,华南工厂,4,M0018,支架-018,1.0,415,415,Pilot
P012,充电模块-L,华南工厂,5,M0018,支架-018,1.0,641,641,Pilot
P012,充电模块-L,华南工厂,6,M0018,支架-018,1.0,726,726,Pilot
P012,充电模块-L,华南工厂,7,M0018,支架-018,1.0,664,664,Pilot
P012,充电模块-L,华南工厂,8,M0018,支架-018,1.0,689,689,Pilot
P012,充电模块-L,华南工厂,9,M0018,支架-018,1.0,67,67,Pilot
P012,充电模块-L,华南工厂,10,M0018,支架-018,1.0,77,77,Pilot
P012,充电模块-L,华南工厂,11,M0018,支架-018,1.0,73,73,Pilot
P012,充电模块-L,华南工厂,12,M0018,支架-018,1.0,93,93,Pilot
P012,充电模块-L,华南工厂,1,M0019,铜排-019,1.0,428,428,Pilot
P012,充电模块-L,华南工厂,2,M0019,铜排-019,1.0,433,433,Pilot
P012,充电模块-L,华南工厂,3,M0019,铜排-019,1.0,385,385,Pilot
P012,充电模块-L,华南工厂,4,M0019,铜排-019,1.0,415,415,Pilot
P012,充电模块-L,华南工厂,5,M0019,铜排-019,1.0,641,641,Pilot
P012,充电模块-L,华南工厂,6,M0019,铜排-019,1.0,726,726,Pilot
P012,充电模块-L,华南工厂,7,M0019,铜排-019,1.0,664,664,Pilot
P012,充电模块-L,华南工厂,8,M0019,铜排-019,1.0,689,689,Pilot
P012,充电模块-L,华南工厂,9,M0019,铜排-019,1.0,67,67,Pilot
P012,充电模块-L,华南工厂,10,M0019,铜排-019,1.0,77,77,Pilot
P012,充电模块-L,华南工厂,11,M0019,铜排-019,1.0,73,73,Pilot
P012,充电模块-L,华南工厂,12,M0019,铜排-019,1.0,93,93,Pilot
P012,充电模块-L,华南工厂,1,M0020,变压器-020,2.0,428,856,Pilot
P012,充电模块-L,华南工厂,2,M0020,变压器-020,2.0,433,866,Pilot
P012,充电模块-L,华南工厂,3,M0020,变压器-020,2.0,385,770,Pilot
P012,充电模块-L,华南工厂,4,M0020,变压器-020,2.0,415,830,Pilot
P012,充电模块-L,华南工厂,5,M0020,变压器-020,2.0,641,1282,Pilot
P012,充电模块-L,华南工厂,6,M0020,变压器-020,2.0,726,1452,Pilot
P012,充电模块-L,华南工厂,7,M0020,变压器-020,2.0,664,1328,Pilot
P012,充电模块-L,华南工厂,8,M0020,变压器-020,2.0,689,1378,Pilot
P012,充电模块-L,华南工厂,9,M0020,变压器-020,2.0,67,134,Pilot
P012,充电模块-L,华南工厂,10,M0020,变压器-020,2.0,77,154,Pilot
P012,充电模块-L,华南工厂,11,M0020,变压器-020,2.0,73,146,Pilot
P012,充电模块-L,华南工厂,12,M0020,变压器-020,2.0,93,186,Pilot
P012,充电模块-L,华南工厂,1,M0021,控制板-021,2.0,428,856,Pilot
P012,充电模块-L,华南工厂,2,M0021,控制板-021,2.0,433,866,Pilot
P012,充电模块-L,华南工厂,3,M0021,控制板-021,2.0,385,770,Pilot
P012,充电模块-L,华南工厂,4,M0021,控制板-021,2.0,415,830,Pilot
P012,充电模块-L,华南工厂,5,M0021,控制板-021,2.0,641,1282,Pilot
P012,充电模块-L,华南工厂,6,M0021,控制板-021,2.0,726,1452,Pilot
P012,充电模块-L,华南工厂,7,M0021,控制板-021,2.0,664,1328,Pilot
P012,充电模块-L,华南工厂,8,M0021,控制板-021,2.0,689,1378,Pilot
P012,充电模块-L,华南工厂,9,M0021,控制板-021,2.0,67,134,Pilot
P012,充电模块-L,华南工厂,10,M0021,控制板-021,2.0,77,154,Pilot
P012,充电模块-L,华南工厂,11,M0021,控制板-021,2.0,73,146,Pilot
P012,充电模块-L,华南工厂,12,M0021,控制板-021,2.0,93,186,Pilot
P012,充电模块-L,华南工厂,1,M0024,散热件-024,1.0,428,428,Pilot
P012,充电模块-L,华南工厂,2,M0024,散热件-024,1.0,433,433,Pilot
P012,充电模块-L,华南工厂,3,M0024,散热件-024,1.0,385,385,Pilot
P012,充电模块-L,华南工厂,4,M0024,散热件-024,1.0,415,415,Pilot
P012,充电模块-L,华南工厂,5,M0024,散热件-024,1.0,641,641,Pilot
P012,充电模块-L,华南工厂,6,M0024,散热件-024,1.0,726,726,Pilot
P012,充电模块-L,华南工厂,7,M0024,散热件-024,1.0,664,664,Pilot
P012,充电模块-L,华南工厂,8,M0024,散热件-024,1.0,689,689,Pilot
P012,充电模块-L,华南工厂,9,M0024,散热件-024,1.0,67,67,Pilot
P012,充电模块-L,华南工厂,10,M0024,散热件-024,1.0,77,77,Pilot
P012,充电模块-L,华南工厂,11,M0024,散热件-024,1.0,73,73,Pilot
P012,充电模块-L,华南工厂,12,M0024,散热件-024,1.0,93,93,Pilot
